,Id,File ID,work,Library,Edition,editions.Id,catalogue link,digital copy,request sent,irrelevant,lost/spurious,checked by librarian,scan available,checked by me,pending,has annotations,mutilated/incomplete,analyzed,full digital copy,copy bound with copy of,comment,variations,remarkable,analysis,provenance,public,certainty
49,1137,131,7,Biblioteca Universitaria Alessandrina,Gilbert 1600,35,http://opacbiblioroma.polorml.it/opac2/RML/dettaglio/documento/RMLE006013,https://www.internetculturale.it/jmms/iccuviewer/iccu.jsp?id=oai%3Awww.internetculturale.sbn.it%2FTeca%3A20%3ANT0000%3ARMLE006013&mode=all&teca=MagTeca+-+ICCU&fulltext=1,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,,,,,Yes,A+
50,1138,132,7,Biblioteca Angelica,Gilbert 1600,35,http://opacbiblioroma.polorml.it/opac2/RML/dettaglio/documento/RMLE006013,,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,,,,,korrekturen griechisch,,Yes,A
51,1139,133,7,Biblioteca Casanatense,Gilbert 1600,35,http://opacbiblioroma.polorml.it/opac2/RML/dettaglio/documento/RMLE006013,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"Ho finito appena adesso di esaminare il volume pagina per pagina.
Non c'è nessun intervento da parte di lettori (note marginali, glosse, sottolineature, altri segni).
Ho trovato solo una piccola nota, forse di possesso, sul frontespizio, nella parte bassa.
Tuttavia la nota non è leggibile, in quanto l'acidità dell'inchiostro ha corroso la carta e ha provocato la caduta di gran parte della scritta.",,Yes,B
52,1140,134,7,Biblioteca dell'Accademia Nazionale dei Lincei e Corsiniana,Gilbert 1600,35,http://opacbiblioroma.polorml.it/opac2/RML/dettaglio/documento/RMLE006013,,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,,,,,,,Yes,A
53,1148,142,7,Biblioteca del Dipartimento di Matematica Guido Castelnuovo,Gilbert 1600,35,,,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,,,,,ital. leser XVIII vermutlich,,Yes,A
54,1149,143,7,Biblioteca nazionale centrale di Roma,Gilbert 1633,37,,,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No,,,,Yes,B. 6 durchgestrichen,,Yes,A
55,1173,167,7,Bibliotheca Apostolica Vaticana,Gilbert 1633,37,https://opac.vatlib.it/stp/detail/10223270,,No,No,No,No,Yes,Yes,No,No,No,Yes,No,,Stiche auf eigenem Blatt,engarvings on one sheet,,keine,,Yes,A
56,1174,168,7,Bibliotheca Apostolica Vaticana,Gilbert 1633,37,https://opac.vatlib.it/stp/detail/10223270,,No,No,No,No,Yes,Yes,No,No,No,Yes,No,,,,,keine,,Yes,A
57,1185,180,7,Biblioteca Nazionale Universitaria,Gilbert 1600,35,http://bnto.comperio.it/opac/search/lst?bid=RMLE006013,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,2 copie,,,,,Yes,B
58,1186,181,7,Biblioteca dell'Accademia delle scienze,Gilbert 1600,35,https://unito-opac.cineca.it/SebinaOpac/resource/guilielmi-gilberti-colcestrensis-medici-londinensis-de-magnete-magneticisque-corporibus-et-de-magno-/UTO2891923,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,ho controllato entrambi i volumi a cui è interessato: in nessuno dei due ci sono aggiunte o annotazioni manoscritte!,,Yes,B
59,1189,184,7,Biblioteca Nazionale Universitaria,Gilbert 1600,35,http://bnto.comperio.it/opac/search/lst?bid=RMLE006013,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
60,1194,189,7,Biblioteca centrale dell'Area umanistica dell'Università degli Studi di Urbino Carlo Bo,Gilbert 1600,35,http://opac.uniurb.it/SebinaOpac/.do?BID=RMLE006013,https://sanzio.uniurb.it/handle/20.500.12731/45387,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,,"keine annotations laut eMail 24.08.21
Alter Katalog:
Inventario FA 464
Collocazione F.ANTICO     F-12         060
https://sanzio.uniurb.it/json/iiif/20.500.12731/45387/123326/manifest",,,"In ogni caso, ho con grande attenzione esaminato i due libri in ogni loro pagina, e non ho trovato né chiose, né note di possesso né qualunque altro tipo di intervento da parte di proprietari e lettori.",,Yes,A+
61,1199,194,7,Biblioteca civica Bertoliana Palazzo San Giacomo,Gilbert 1633,37,http://binp.regione.veneto.it/SebinaOpac/.do?q=BID:UFIE001577,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,in Gilbert (X 018 005 051) vi è una sola annotazione manoscritta sull'ultima pagina dell'Index capitum (vedi file 2).,,Yes,B
62,1314,312,7,Herzog August Bibliothek Wolfenbüttel,Gilbert 1628,36,https://opac.lbs-braunschweig.gbv.de/DB=2/XMLPRS=N/PPN?PPN=153321105,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,"Die Exemplare 8.2 Quod. (3) und Nc 4° 46a sind schon lange Teil unseres Bestandes. Ich könnte prüfen, ob bis 1806 eine Benutzung der Bücher im Lesesaal nachweisbar ist. Das Schulenburger Exemplar ist erst in der zweiten Hälfte des 20. Jahrhunderts zunächst als Dauerleihgabe und später als hauseigener Bestand Teil unserer Sammlung geworden.",Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,"Anstreichungen oder Ergänzungen sind hier aber nicht zu finden, ebensowenig im Exemplar Schulenb. N 31. ",,Yes,B
63,1315,313,7,Herzog August Bibliothek Wolfenbüttel,Gilbert 1628,36,https://opac.lbs-braunschweig.gbv.de/DB=2/XMLPRS=N/PPN?PPN=149917368,http://diglib.hab.de/drucke/nc-4f-46/start.htm,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,Yes,,Granius,Yes,A+
64,1316,314,7,Herzog August Bibliothek Wolfenbüttel,Gilbert 1628,36,https://opac.lbs-braunschweig.gbv.de/DB=2/XMLPRS=N/PPN?PPN=149917368,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,,"Im Exemplar 8.2 Quod. (3) liegt zwischen den Seiten 22/23 ein Zettel mit handschriftlichen Notizen von alter Hand - ebenfalls in Cap. VII. Anstreichungen oder Ergänzungen sind hier aber nicht zu finden, ebensowenig im Exemplar Schulenb. N 31. ",,Yes,B
65,1318,316,7,Biblioteca centrale della Regione siciliana Alberto Bombace,Gilbert 1633,37,,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,keine annotations laut eMail 24.08.21,,,,,Yes,C
66,1319,317,7,Biblioteca centrale dell'Area umanistica dell'Università degli Studi di Urbino Carlo Bo,Gilbert 1633,37,,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,keine annotations laut eMail 24.08.21,,,,,Yes,C
67,1326,324,7,Staatliche Bibliothek Neuburg an der Donau,Gilbert 1628,36,https://www.sbnd.de/permalink/49BVB_RSB/18ko8i8/alma991002462997108306,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,https://www.sbnd.de/permalink/49BVB_RSB/18ko8i8/alma991001190459508306,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,unser Exemplar enthält keinerlei Anstreichungen oder Kommentare.,,Yes,B
68,1327,325,7,Universitätbibliothek Erlangen-Nürnberg,Gilbert 1628,36,https://www.opac.fau.de/TouchPoint/start.do?View=uer&Language=de&Branch=0&Query=1035=%22BV008985709%22+IN+[2],,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,,,Frontispiece missing,,"·         Vorneweg: eingeklebtes, beschriebenes Blatt eines Ingenieurs
·         Titelblatt: handschriftlicher Eintrag eines Namens
·         Seite 18: Wort in den Anmerkungen am linken Rand durchgestrichen, könnte allerdings auch beim Drucken verwischte Tinte sein (leider sehr schwer erkennbar)
·         Seite 22: handschriftlicher Kringel am unteren Rand
·         Seite 54/55: Unterstreichungen im Text ",,Yes,B
69,1328,326,7,Universitätbibliothek Erlangen-Nürnberg,Gilbert 1628,36,https://www.opac.fau.de/TouchPoint/start.do?View=uer&Language=de&Branch=0&Query=1035=%22BV008985709%22+IN+[2],,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,"Ungezählte Seite: Wort durchgestrichen und überschrieben? (leider sehr schwer erkennbar)
Seite 1: handschriftliche Anmerkungen am rechten Rand",,Yes,B
70,1329,327,7,Staatliche Bibliothek Passau,Gilbert 1628,36,https://literatursuche.ub.uni-passau.de/TouchPoint/perma.do?q=+1035%3D%22BV008985709%22+IN+%5B2%5D&v=upa&l=de,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,"in unserem Exemplar sind weder Anstreichungen, Kommentare oder ähnliches vorhanden. Ich habe für Sie das Buch Seite für Seite überprüft und konnte keinerlei handschriftliche Hinzufügungen feststellen. ",,Yes,B
71,1330,328,7,Universitätsbibliothek Erfurt,Gilbert 1628,36,http://opac.uni-erfurt.de/DB=1/XMLPRS=N/PPN?PPN=092056881,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,In dem UB-Band 13 – Np. 8° 1053 sind außer den Altsignaturen und Stempeln keine weiteren weiteren handschriftlichen Einträge oder Unterstreichungen vorhanden. ,,Yes,B
72,1331,329,7,Forschungsbibliothek Gotha,Gilbert 1628,36,https://opac.uni-erfurt.de/DB=1/XMLPRS=N/PPN?PPN=092056881,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,"Die beiden im Bestand der Forschungsbibliothek befindlichen Drucke (Math. 4° 235/1 und Math 2° 111/1) habe ich durchgesehen. Es befinden sich dort keinerlei handschriftliche Anmerkungen oder Unterstreichungen, weder im Text, noch auf den Vorsätzen.",,Yes,B
73,1332,330,7,Universität- und Landesbibliothek Sachsen-Anhalt,Gilbert 1628,36,https://kxp.k10plus.de/DB=1.28/CMD?ACT=SRCHA&IKT=8079&TRM=%2723:000189Q%27,https://digitale.bibliothek.uni-halle.de/vd17/content/titleinfo/17347208,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-593080,"In dem Band ist noch ein anderes Werk angebunden (Titel: De Motu Magnetis Disputatio Publica Ordinaria, Signatur: Qb 1136 (2)). Dieses Exemplar wurde bereits digitalisiert: http://nbn-resolving.de/urn:nbn:de:gbv:3:1-593080
Im hinteren Teil des Bandes befinden sich Leerseiten, von denen die erste mit handschriftlichen Notizen versehen ist (Scan 31 im Digitalisat). https://digitale.bibliothek.uni-halle.de/vd17/content/pageview/13840017
Die Kosten für das Digitalisat betragen etwa 82 EUR inkl. Auslagenersatz.","Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue
engravings bound within respective chapter",Yes,In dem Werk sind mehrere Anstreichungen/Unterstreichungen/Korrekturen/handschriftliche Ergänzungen zu finden.,,Yes,A+
74,1333,331,7,Sächsische Landesbibliothek,Gilbert 1628,36,https://katalog.slub-dresden.de/id/0-109985086X,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,unser Exemplar enthält keinerlei handschrifzliche Hinzufügungen. Es hat starke Schimmelspuren und stammt  lt. Einband aus der Bibliothek des Grafen von Brühl.,Graf von Brühl,Yes,B
75,1334,332,7,Universitätsbibliothek Leipzig,Gilbert 1628,36,https://katalog.ub.uni-leipzig.de/Record/0-109985086X#holdings,,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,,"Exemplar Phys.294 ist in einem Pergamenteinband wohl des 17. Jahrhunderts gebunden. Es hat keinerlei Lesespuren oder Provenienzeinträg
Brandschutzmaßnahmen nicht verfügbar Stand 08.2021",Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,Es hat keinerlei Lesespuren oder Provenienzeinträg,,Yes,A
76,1335,333,7,Staats- und Universitätsbibliothek Hamburg,Gilbert 1628,36,https://kataloge.uni-hamburg.de/DB=1/XMLPRS=N/PPN?PPN=092056881,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,,keine,,Yes,B
77,1336,334,7,Thüringer Universitäts- und Landesbibliothek,Gilbert 1628,36,https://kataloge.thulb.uni-jena.de/DB=1/XMLPRS=N/PPN?PPN=092056881,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,,die übrigen sind völlig frei davon,,Yes,B
78,1337,335,7,Thüringer Universitäts- und Landesbibliothek,Gilbert 1628,36,https://kataloge.thulb.uni-jena.de/DB=1/XMLPRS=N/PPN?PPN=092056881,,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,,,"Frontispiece missing, replaced by handwritten replica",,die übrigen sind völlig frei davon,,Yes,B
79,1339,337,7,Technische Universität Bergakademie Freiberg,Gilbert 1628,36,https://katalog.ub.tu-freiberg.de/Record/0-109985086X,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,Es gibt leider keine Anmerkungen im gesamten Buch.,,Yes,B
80,1340,338,7,Universitätsbibliothek Tübingen,Gilbert 1628,36,https://tue.ibs-bw.de/aDISWeb/app?service=direct/0/Home/$DirectLink&sp=SOPAC02&sp=SAKSWB-IdNr109985086X,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUM...Sumptibus Ioh: Hallervordij'. M-Hallervord-issue,,"Ich habe unser Exemplar mit der Signatur Be 96.4 nun gründlich geprüft und leider keine hss. Anmerkungen darin gefunden. Es sind weder Kommentare, Anstreichungen oder Unterstreichungen enthalten. Es gibt lediglich im vorderen Spiegel den handschriftlichen Besitzeintrag des Vorbesitzers Christoph Friedrich von Pfleiderer (https://de.wikipedia.org/wiki/Christoph_Friedrich_von_Pfleiderer).",Bibliothek Christoph Friedrich von Pfleiderer ,Yes,B
81,1341,340,7,Deutsche Meteorologische Bibliothek,Gilbert 1628,36,https://metlis.dwd.de/alipac/OMXRPRPQGLHPRUZWZXPJ-00020/full-set?NUM=000002&FRM=001,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,,"Der Band von 1628 enthält im Vorwort und im ""LIBER SEXTUS - DE TELLURIS GLOBOMAGNOMAGNETE"" zahlreiche Unterstreichungen in roter Farbe. Einige dieser Unterstreichungen sind so hoch angesetzt, dass man auch eine Durchstreichung vermuten könnte.
Die Bände unterscheiden sich in der Montage der Zeichnungen und Diagramme. 1628 wurde am Ende ein Anhang eingerichtet, der die Bilder enthält. 1633 wurden diese Blätter im Inhalt mit eingebunden.
Auf der Seite 160 wurde nur die Seitenzahl mit Bleistift korrigiert. Das mag der selbe Bibliothekar gewesen sein wie beim 1630er - Band ?!?? Ist schwer zu erkennen, da diese Stelle etwas überbelichtet ist.
Die Seite 215 ist ohne handschriftliche Anmerkung. Diese liegt nur der Paginierung folgend ordnungshalber dabei.
Zum Beispiel der Anhanggestaltung. Die Graphiken sind auf Photopapier erstellt. Stammen also sicherlich nicht aus 1628, oder was meinen Sie?",,Yes,B
82,1342,341,7,Deutsche Meteorologische Bibliothek,Gilbert 1633,37,https://metlis.dwd.de/alipac/OMXRPRPQGLHPRUZWZXPJ-00019/full-set?NUM=000001&FRM=001,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"Der Band von 1633 enthält einige handschriftliche Zeilen auf dem fliegenden Vorsatzblatt - siehe Anhang. Die Seitenzahl 108 ist im Druck falsch gesetzt als 801. Dies wurde per Bleistift, vermutlich durch einen aufmerksamen Bibliothekar, verbessert.

Galileo über Gilbert",,Yes,B
83,1343,343,7,Universitäts- und Stadtbibliothek Köln,Gilbert 1633,37,https://www.ub.uni-koeln.de/IPS?SERVICE=METASEARCH&SUBSERVICE=INITSEARCH&URLENCODING=TRUE&SID=IPS2:9f6eefb9fd224fbbfb9456ea107d5062&LOCATION=USB&VIEW=USB:Simple&SERVICE.SEARCH_KUGJSON=on&SEARCHMODE=&STREAMING=on&HIGHLIGHTING=on&START=1&COUNT=15&HISTORY=SESSION&QUERY_bzAU=%22Gilbert%2C%20William%22&QUERY_CLUSTER=year:1633&QUERY_YR1=&QUERY_YR2=,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,"Auf der Titelseite ist vermerkt, dass das Buch ehemals den Kölner Kapuzinern gehört hat. ",,,Ich habe mir den Band N5/22 angesehen und tatsächlich finden sich darin keine Lesenotizen oder Anstreichungen. ,Kapuziner,Yes,C
84,1344,344,7,Bayerische Staatsbibliothek,Gilbert 1600,35,https://opacplus.bsb-muenchen.de/title/BV001491390,,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,,,,,"in diesem Fall kann ich es sehr kurz machen:das Exemplar weist keinerlei Anstreichungen oder Randbemerkungen auf.

Lediglich auf der Rückseite des Vorsatzblattes ist neben Bibliotheksvermerken noch eine Notiz eines unbekannten Vorbesitzers:

Physica. De magnete     289.
Alia etiam hujus libri exstat editio in 4to majori S
Sedini 1628 impressa.","unbekannt, hs. note",Yes,C
85,1346,346,7,Universitätsbibliothek Rostock,Gilbert 1600,35,https://opac.lbs-rostock.gbv.de/DB=1/LNG=DU/CLK?IKT=12&TRM=14991735X,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Es handelt sich nur um wenige Unterstreichungen, Korrekturen (?) u.ä. An einem Blattrand kann man Schrift erahnen, die aber nicht von der Rückseite durchgeschlagen ist, sondern vielleicht abgedruckt von einem daraufliegendem Blatt mit frischer Tinte. Lesbar ist es wohl nicht. ","Og-3 Vorbesitz: Hanniel, Ignaz *-1608*",Yes,B
86,1347,347,7,Thüringer Universitäts- und Landesbibliothek,Gilbert 1600,35,https://kataloge.thulb.uni-jena.de/DB=1/LNG=DU/CLK?IKT=12&TRM=14991735X,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,https://kataloge.thulb.uni-jena.de/DB=1/XMLPRS=N/PPN?PPN=143290118 = De humani corporis Turpitudinibus cognoscendis et curandis,,"volume with the shelf mark 2 Med.XX,20(2) had been listed as incomplete, which is in fact incorrect, the folded sheet is bound between pages 210 and 211",,die übrigen sind völlig frei davon,,Yes,B
87,1348,348,7,Thüringer Universitäts- und Landesbibliothek,Gilbert 1600,35,https://kataloge.thulb.uni-jena.de/DB=1/LNG=DU/CLK?IKT=12&TRM=14991735X,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,one other work,"Schimmelschäden (teilw. leichte Textverluste und beschädigte Kupferst.) - Kupferst. 3 und 10 als gef. Bl. eingeb, Supralibros: Wappen des Grafen Heinrich von Brühl",Title page damaged: ownership note cut out,,"- Auf Titelseite Initialen „J. B.“, durchgestrichen; rechts neben der Druckermarke herausgeschnittener (Besitz?-) Vermerk, unergiebiger geringer Rest von Buchstabenansätzen erhalten

- Schlussseite Widmung ad Guilielmum Gilbertum unterstrichen: „in alterum iam fere nouennium pressa“

- S. 5 Unterstreichung: „Ex hoc Petro ... nouum di-„

- S. 34 Randvermerk (s. erstes angehängtes Foto)",,Yes,B
88,1349,349,7,Forschungsbibliothek Gotha,Gilbert 1600,35,http://opac.uni-erfurt.de/DB=1/LNG=DU/CLK?IKT=12&TRM=14991735X,,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,,,,,"Die beiden im Bestand der Forschungsbibliothek befindlichen Drucke (Math. 4° 235/1 und Math 2° 111/1) habe ich durchgesehen. Es befinden sich dort keinerlei handschriftliche Anmerkungen oder Unterstreichungen, weder im Text, noch auf den Vorsätzen.",,Yes,B
89,1350,350,7,Zentrale Hochschulbibliothek Lübeck,Gilbert 1600,35,https://katalog.ub.uni-kiel.de/DB=4/LNG=DU/CLK?IKT=12&TRM=14991735X,,Yes,Yes,No,No,No,No,No,No,No,No,No,,"Miniprintedition: Bibliothek des IMGWF ist nur eine Mikroprint-Ausgabe des Buches vorhanden, die leider nicht eingesehen werden kann",,,,,No,
90,1351,351,7,Gottfried Wilhelm Leibniz Bibliothek Niedersächsiche Landesbibliothek,Gilbert 1600,35,http://opac.tib.eu/DB=3/LNG=DU/CLK?IKT=12&TRM=14991735X,http://digitale-sammlungen.gwlb.de/resolve?PPN=1772592080,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,scan im Oktober,,Yes,viele Anmerkungen,Provenienz Martin Fogel,Yes,A+
91,1352,352,7,Niedersächsische Staats- und Universitätsbibliothek,Gilbert 1600,35,https://opac.sub.uni-goettingen.de/DB=1/LNG=DU/CLK?IKT=12&TRM=14991735X,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"digitalisierung möglich, scan beispiele",,,"Der Band 4 PHYS III, 8042 RARA trägt auf dem Vorsatzblatt die handschriftliche Provenienz ""Gerardus Abbas Luccensis"". Es befinden sich zahlreiche geschweifte Klammern an den Rändern und einige wenige Unterstreichungen. Auf einigen Seiten gibt es ebenfalls kurze Kommentare (meist nur 1-2 Worte wie eine Art Einfügung) an den Rändern.",Gerardus Abbas Luccensis,Yes,B
92,1353,353,7,Staats- und Universitätsbibliothek Hamburg,Gilbert 1600,35,https://kataloge.uni-hamburg.de/DB=1/LNG=DU/CLK?IKT=12&TRM=14991735X,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,keine,,Yes,C
93,1354,354,7,ETH-Bibliothek Zürich,Gilbert 1600,35,https://eth.swisscovery.slsp.ch/discovery/fulldisplay?docid=alma990005360150205503&context=L&vid=41SLSP_ETH:ETH&lang=de&adaptor=Local%20Search%20Engine&tab=LibraryCatalog&offset=0,https://doi.org/10.3931/e-rara-8370,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,,,,,Yes,A+
94,1355,355,7,Kantonsbibliothek,Gilbert 1628,36,https://sgbn-primo.hosted.exlibrisgroup.com/permalink/f/10gkoqb/41STGKBG_ALEPH000579088,,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Ioh: Hallervordij'. S-Hallervord-issue,Yes,,Schobinger,Yes,A+
