Id,polarity,mineralogy,specimen,natural history,medicine,doxography,causal explanation,magnetic force,sphere of activity,attraction/repulsion,theoretical,compass,instrument,direction,practice,declination,navigation,inclination,astronomy/astrology/cosmology,Copernicanism,File ID,work,Library,Edition,editions.Id,catalogue link,digital copy,request sent,irrelevant,lost/spurious,checked by librarian,scan available,checked by me,pending,has annotations,mutilated/incomplete,analyzed,full digital copy,copy bound with copy of,comment,variations,remarkable,analysis,provenance,public,certainty
1582,0.16666666666666663,0.07407407407407408,0.07407407407407408,0.07407407407407408,0.07407407407407408,0.07407407407407408,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"p2 (margins), p3 (margins), p11(17, 25, 29), p14 (5), p22 (18), p39 (12), p42 (24), p47 (19), p78 (margins), p79 (margins), p107 (underline), p200 (9), p221 (15)",,Yes,B
1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,608,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"p11 (17, 25, 29), p22 (18), p39 (12), p42 (24), p47 (19), p68 (16), p130 (4), p198 (illustration), p200 (9), p221 (15)",,Yes,B
1585,0.16078431372549037,0.06862745098039212,0.06862745098039212,0.06862745098039212,0.06862745098039212,0.06862745098039212,0.0803921568627451,0.0803921568627451,0.0803921568627451,0.0803921568627451,0.0803921568627451,0.02352941176470587,0.02352941176470587,0.011764705882352936,0.02352941176470587,0.0,0.0,0.011764705882352936,0.0,0.0,610,7,"University of Oxford Libraries, University College Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,Univ. Coll. d.5: state C,,,"This copy has some annotations in a contemporary hand. A lot of the markings are under-linings only, without any text",,Yes,B
1586,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611,7,Institution of Civil Engineers Library ,Gilbert 1600,35,https://ice.soutron.net/Portal/Default/en-GB/RecordView/Index/24905,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,,,,,I can confirm that there are no written comments/annotations or writing of any sort.,,Yes,C
1591,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.010526315789473682,0.010526315789473682,0.0,0.0,0.010526315789473682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473682,0.010526315789473682,616,7,University of Glasgow Library,Gilbert 1628,36,https://eleanor.lib.gla.ac.uk/record=b1755879,,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,,,title page missing,,,,Yes,B
1593,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,618,7,University of Glasgow Library,Gilbert 1633,37,https://eleanor.lib.gla.ac.uk/record=b1755881,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
1598,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623,7,University of Glasgow Library,Gilbert 1628,36,https://eleanor.lib.gla.ac.uk/record=b1595826,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,,,Yes,B
1600,0.16666666666666666,0.005847953216374265,0.005847953216374265,0.005847953216374265,0.005847953216374265,0.005847953216374265,0.1608187134502924,0.1608187134502924,0.1608187134502924,0.1608187134502924,0.1608187134502924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625,7,"University of Edinburgh, Main Library",Gilbert 1628,36,https://discovered.ed.ac.uk/permalink/44UOE_INST/7g3mt6/alma9910143693502466,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,Imprint of engraved title page reads 'EXCUSUS...Sumptibus Authoris'. S-Lochmann-issue,,"JA 504 contains 33 pages with annotations, however this is limited to just under-lining of the text. The pages which are annotated are: 40-41, 50, 55, 57-59, 67-70, 72-75, 84-86, 88-92, 99-107, and 109",,Yes,B
1603,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628,7,University of Manchester Library,Gilbert 1600,35,https://www.librarysearch.manchester.ac.uk/permalink/44MAN_INST/bofker/alma9912624604401631,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,,,Yes,B
1605,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,630,7,"The Queen's University of Belfast, McClay Library",Gilbert 1633,37,https://queens.ezp1.qub.ac.uk/login?url=https://search.ebscohost.com/login.aspx?direct=true&db=cat02616a&AN=qub.b12966514&site=eds-live&scope=site&custid=ns022249&profile=cat_eds,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"    Image yQC751 Title Page - Pencil markings underlining ""Guiberto"" twice on the title page.
    Image yQC751 Title Page Overleaf - ""CB. 36. 1. 11."" inscribed in pencil on the back of the title page.
    Image yQC751 Diagram p.76 - Line in ?pencil on outer diagram line preceding ""E"".    
Image yQC751 p.105 - Pencil marking underlining ""eft"" / above ""aut"".
    Image yQC751 p.150 - Pencil marking in right border.
    Image yQC751 p.151 - Inscription in pencil ""?haut versus orientein""; left border.
    Image yQC751 Final Page - Pencil inscription",,Yes,B
1606,0.15833333333333335,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.05000000000000001,0.09166666666666669,0.09166666666666669,0.07500000000000001,0.07500000000000001,0.09166666666666669,0.03333333333333334,0.03333333333333334,0.03333333333333334,0.03333333333333334,0.0,0.0,0.0,0.01666666666666667,0.01666666666666667,631,7,Library of Trinity College Dublin,Gilbert 1600,35,https://library.catalogue.tcd.ie/record=b19374565~S9,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,LC copy has brief inscription on t.p. dated 1606.,,,"End paper and upper board with Ms inscriptions
p.2.: Reference to ‘lib: 34 cag (?): 14
p.3: unidentified reference
p.8  lib: 36 cag (?) 16.
p.9. lib: 36 cag (?) 16
p.9. typo amended ‘sublin/m e’
p.68 ‘X’ at line ‘susionem partium ….
p.71: Possible XX or # at start of Chap. 5
p.72 unidentified marking at line’ B : fed F G, & H I’.
p.75 Possible ‘XX’ or # at start of Chap. 6
p.76 ~ # at start of Chap. 7
p.78 # at start of Chap. 8
p.142 Typo amended first word:  ‘Los/Lus
p.230 Typo amended: Line 6:  orgarum/orgyarum.",,Yes,B
1609,0.13636363636363638,0.13636363636363638,0.13636363636363638,0.13636363636363638,0.13636363636363638,0.13636363636363638,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,634,7,Marsh’s Library,Gilbert 1600,35,https://www.marshlibrary.ie/catalogue/Record/13285,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"We are currently adding provenance notes to the Stillingfleet collection, most of which have been added to the backend of our cataloguing system but are not yet visible on the OPAC. Re De Magnete, the red markings are on pages 8 & 9 and there are other pencil markings on pages 12-19. I've sent examples of both via WeTransfer. What look like page markers I have photographed on the page where they were found, between 208 & 209. I don't know when they date from; the book belonged to Edward Stillingfleet and has been in the Library since 1705. It was rebacked at some stage, most likely the first 1/4 of the 20th century and new endpapers were added. ",the book belonged to Edward Stillingfleet and has been in the Library since 1705.,Yes,B
1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,636,7,Salisbury Cathedral Library,Gilbert 1600,35,https://collections.salisburycathedral.org.uk/006192483,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,It is the policy of the Dean and Chapter of the Cathedral that shelfmarks are not made public.,,Yes,"Thank you for your enquiry about our copy of William Gilbert, De Magnete (London: Peter Short, 1600). I have looked at the volume, and there is only one page on which there are manuscript annotations. On page 206, there is a diagram entitled: “Diagramma notuum in orbibus magneticis”. Two straight lines have been added to the diagram in leadpoint. One is very thick, and actually comprises several lines that don’t entirely overlap each other, which bisect the circles, going through points E, G, [unnamed point], and L, and continuing in a straight line through the four additional unnamed points to the other side of the circles. The other line is singular, and is perpendicular to the first one, bisecting the circles through eight unnamed points. I include two photos.","It is likely that this book was owned by Seth Ward (1617-1689), who was the Savilian professor of astronomy at Oxford, and one of the founder member of the Royal Society, before becoming Bishop of Salisbury in 1667. Upon his death in 1689, he bequeathed half of his collection of printed books to Salisbury Cathedral. Unfortunately, the book was rebound in the nineteenth-century, and any provenance information (Ward had his own unique system of press-marks) has been lost.",Yes,B
1614,0.17500000000000002,0.0125,0.0125,0.0125,0.0125,0.0125,0.11249999999999999,0.11249999999999999,0.11249999999999999,0.11249999999999999,0.11249999999999999,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,639,7,Lincoln Cathedral Library,Gilbert 1600,35,https://archive.lincolncathedral.com/Record.aspx?src=CalmView.Catalog&pos=1,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"It belonged to Michael Honywood (Dean at the Cathedral between 1660 and 1681).  His monogram is on the title page.  He never seems to add many comments or annotations in his books and this book is the same. 
Several of the pages however, have simple horizontal lines at the side of one or two lines of text: pages 2, 3, 4, 6, 9, 10, 11, 21, 22, 23, 26, 45, 66, 73, 224, 232. (example attached of p4)
The Errata at the end has been crossed out.
The only actual annotations/symbols are on pages 46, 61, 62, 72, 123.  I have attached images of these.",It belonged to Michael Honywood (Dean at the Cathedral between 1660 and 1681).  His monogram is on the title page.  He never seems to add many comments or annotations in his books and this book is the same. ,Yes,B
1617,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642,7,MTA Könyvtár és Információs Központ,Gilbert 1600,35,http://opac.mtak.hu/F/S1UQBALPCQDH8I3P6G7F49YVD6916F6KCQGLLHBF8FN4DF44SS-49716?func=full-set-set&set_number=054859&set_entry=000004&format=999,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I found three pages with handwritten additions in the copy of William Gilbert's book held in our library (shelfmark: Termtan.Qu.60): the title page (probably with the name of the possessor), page 19 and 46.",,Yes,B
1619,0.16666666666666669,0.11904761904761907,0.11904761904761907,0.11904761904761907,0.11904761904761907,0.11904761904761907,0.04761904761904763,0.04761904761904763,0.04761904761904763,0.04761904761904763,0.04761904761904763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644,7,The Sir Duncan Rice Library,Gilbert 1600,35,https://abdn.primo.exlibrisgroup.com/permalink/44ABE_INST/1jd70l9/alma990008578420205941,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"Annotation is, I am afraid, very much restricted to title page inscriptions in both copies, with the addition of occasional marginal crossing, e.g. 'x' in the second copy.  I  would be pleased to forward images as examples, if of interest/possible assistance.",,Yes,B
1620,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645,7,University of Liverpool Library,Gilbert 1600,35,https://liverpool.primo.exlibrisgroup.com/permalink/44LIV_INST/jv8gh1/alma991015306249707351,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"I’ve updated the catalogue record for this item, and you should hopefully now find it more helpful. I’ve also uploaded some supporting images at the link you provided (happy to send more if needed). Please note – I wasn’t able to spot any ms corrections on page 63, but it if you happen to know what I’m looking for I’d be happy to take another look.
The most complete account is given in the catalogue record. As it states – there are corrections on pages 11,22 and 47, but I can’t see any on 63 (very possibly they are there, but I can’t see them – if you happen to know what they are likely to look like from your survey of other copies, do let me know and I will check again). I’d say none of the corrections can be spotted just from leafing through – they are fairly tricky to spot. So really the only addition marking your description is the pencil marking I sent an image of.
I sent images of the pencil annotation on page 8, the inscription and bookplate on the front pastedown, corrections on pages 11 and 22. I’ve attached an image of the correction on page 47, which I didn’t send earlier.",,Yes,B
1621,0.15730337078651688,0.0,0.0,0.0,0.0,0.0,0.16853932584269665,0.16853932584269665,0.15730337078651688,0.15730337078651688,0.16853932584269665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,647,7,Library of Congress,Gilbert 1600,35,https://lccn.loc.gov/04001021,http://hdl.loc.gov/loc.rbc/english.01021.1,No,No,No,No,Yes,No,No,No,No,Yes,Yes,,,,,,,Yes,A+
1625,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,651,7,National Library of Medicine,Gilbert 1600,35,https://catalog.nlm.nih.gov/permalink/01NLM_INST/1o1phhn/alma992286053406676,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,I checked the volumes and there are no handwritten annotations in the margins.,,Yes,B
1627,0.103448275862069,0.017797552836484966,0.017797552836484966,0.017797552836484966,0.017797552836484966,0.017797552836484966,0.10456062291434932,0.03781979977753056,0.03670745272525024,0.03670745272525024,0.03781979977753056,0.121245828698554,0.121245828698554,0.048943270300333686,0.121245828698554,0.06674082313681869,0.06674082313681869,0.005561735261401552,0.0011123470522803104,0.0011123470522803104,653,7,"Case Western Reserve University, Kelvin Smith Library",Gilbert 1600,35,https://catalog.case.edu/record=b5825553,http://hdl.handle.net/2186/ksl:2006081025,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,,"https://drive.google.com/drive/folders/1b7xpEgt2VUpc4AstREPWh1Pfs9q6IvtF?usp=sharing
Entered in the register of the Stationers' Company on 7 December 1599. Printer's device on title page. Coat of arms of William Gilbert on title page verso. Roman type. Decorative headpieces, tailpieces and initial letters. Errata: p. 240.",,,"The following pages have underlining:
*iiii, 15, 18, 41, 43, 44, 51, 61, 62, 63, 65, 67, 68, 69, 71, 72, 73, 81, 82, 84, 85, 90, 115, 119, 120, 122, 123, 124, 125, 126, 129, 132, 135, 137, 138, 140, 141, 142, 143, 145, 190, 217, 240
The following pages have marginalia:
14, 15, 16, 71, 72, 118, 127, 128, 130, 131, 151, 152, 153, 154, 160, 161, 163, 166, 167, 168, 169, 177, 178, 179, 180, 181, 182, 218",,Yes,A+
1628,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654,7,"The University of Kansas Medical Center, Clendening History of Medicine Library",Gilbert 1600,35,https://kuprimo.hosted.exlibrisgroup.com/permalink/f/1r7dbnf/KUMED_VOYAGER174709,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,"We found pages, 48-49, in the 1600 Gilbert that had penciled underlining and brackets. I included the title page image for verification of the book but it has no annotations. The front free endpaper probably has nothing to do with a reader but there are some penciled notations on the bookseller’s information.",,Yes,B
1630,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656,7,University of British Columbia Library,Gilbert 1600,35,http://resolve.library.ubc.ca/cgi-bin/catsearch?bid=1572746,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,,Wort im Buchschnitt,,Yes,B
1631,0.1,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.07500000000000001,0.07500000000000001,0.1,0.07500000000000001,0.07500000000000001,0.025,0.07500000000000001,0.05,0.05,0.0,0.025,0.025,657,7,"Université Paris 3 Sorbonne Nouvelle, Bibliothèque Sainte-Geneviève",Gilbert 1600,35,https://catalogue.bsg.univ-paris3.fr/permalink/33USPC_BSG/13g4rb9/alma991009153569705804,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Notes ms. en marge de la dédicace. FOL R 260 INV 267 RES
Ex-libris ms. Abbaye Sainte-Geneviève, 1734. FOL R 260 INV 267 RES",,,,,Yes,B
1632,0.16336633663366332,0.12376237623762373,0.12376237623762373,0.12376237623762373,0.12376237623762373,0.12376237623762373,0.01980198019801981,0.01980198019801981,0.01980198019801981,0.01980198019801981,0.01980198019801981,0.029702970297029712,0.029702970297029712,0.01980198019801981,0.029702970297029712,0.0,0.0,0.009900990099009905,0.0,0.0,658,7,"Université Paris 3 Sorbonne Nouvelle, Bibliothèque Sainte-Geneviève",Gilbert 1600,35,https://catalogue.bsg.univ-paris3.fr/permalink/33USPC_BSG/13g4rb9/alma991009153569705804,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"Rel. parch., dos long, traces de lacets. FOL R 260 (1) INV 268 RES",,Yes,"L'exemplaire FOL R 260 (1) INV 268 RES ne contient pour toutes annotations marginales que la mention N.a comme sur la page que j'ai photographié. Je n'ai pas photographié chaque occurence de ce N.a mais peux vous indiquer si nécessaire à quelles pages il se trouve.
Après examen plus attentif du FOL R 260 (1), j'ai compté des interventions manuscrites à la plume sur les pages suivantes : 3, 4, 7, 9, 10, 11, 14, 15, 16, 17, 18, 20, 21, 22, 47, 110, 113, 149, 150, 198. Il s'agit pour toutes ces pages de soulignements et de lettres marginales, à l'exception de deux annotations plus conséquentes, pp. 16 et 198, dont les photos sont jointes à ce mail. ",Delahaye,Yes,B
1634,0.10091743119266057,0.07339449541284404,0.07339449541284404,0.07339449541284404,0.07339449541284404,0.07339449541284404,0.045871559633027525,0.0,0.0,0.0,0.0,0.11009174311926608,0.11009174311926608,0.02752293577981652,0.11009174311926608,0.045871559633027525,0.045871559633027525,0.03669724770642202,0.0,0.0,660,7,The New York Public Library,Gilbert 1628,36,https://legacycatalog.nypl.org/record=b14284402~S1,,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,,https://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t18k75t8r&view=1up&seq=93&q1=gilbert,"title page wanting, supplied in facsimile",,"Our copy is exceptionally clean: no annotations, marginalia, or corrections in mss. hand

Pagination in pencil throughout 1-8, 117-118",,Yes,A
1635,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661,7,"University of Oxford Libraries, Bodleian Library",Gilbert 1600,35,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph012840330,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014101138,"bound with https://solo.bodleian.ox.ac.uk/permalink/f/89vilt/oxfaleph014101138
",,,"Gilberti De Magnate (3) is the same title as four other books in your selection. The annotations in this edition are as follows: p9 (32), p11 (17, 25,29), p22 (18), p39 (12), p130 (4), p200 (9), p221 (15).",,Yes,B
1641,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667,7,Bibliothèque Mazarine,Gilbert 1600,35,http://naude.bibliotheque-mazarine.fr/F/?func=find-b&find_code=IDN&request=PPN067878768&local_base=maz01,,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,,,Yes,"De simples soulignements de passages p. 51, 53, 57, 59, 65,
Une note ms. en marge p. 67.","Mention ms : ""Gabriel Naudé"", au contrepl. sup. ",Yes,B
1663,0.16774193548387098,0.08387096774193549,0.08387096774193549,0.08387096774193549,0.08387096774193549,0.08387096774193549,0.03870967741935484,0.03870967741935484,0.03225806451612903,0.03225806451612903,0.03870967741935484,0.054838709677419356,0.054838709677419356,0.05161290322580645,0.054838709677419356,0.0,0.0,0.0032258064516129032,0.0064516129032258064,0.0064516129032258064,689,7,Middle Temple Library,Gilbert 1600,35,https://www.middletemplelibrary.org.uk/client/en_GB/default/search/detailnonmodal/ent:$002f$002fSD_ILS$002f0$002fSD_ILS:30468/email?qu=william+gilbert&d=ent%3A%2F%2FSD_ILS%2F0%2FSD_ILS%3A30468%7EILS%7E1&lm=BOOKS&rt=false%7C%7C%7CAUTHOR%7C%7C%7CAuthor,,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,"I saw that you are giving a talk on De magnete and reader annotations. Our copy has marginalia in Robert Ashley’s (1565-1641) hand. He was the founder of our library. It would probably be too late for your talk next week, but I could potentially send you photos on Monday if that was of interest. I’m not in the office today.",,No,,Robert Ashley (1565-1641),Yes,B
1664,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,690,7,Herzog August Bibliothek Wolfenbüttel,Gilbert 1600,35,https://opac.lbs-braunschweig.gbv.de/DB=2/XMLPRS=N/PPN?PPN=14991735X,,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,,checked again by Oscar Seip,,No,"fol. *5r: Unterstreichung der Worte ""vulgi captum"" (vgl. Nachstellung anhand Weimarer Digitalsiat im Anhang)
S. 39: Korrektur ""x"" bei ""vtrum que"" genau wie in Weimar, Hannover mit anderer Korrektur an dieser Stelle
S. 47: Korrekture ""Non rapiens"" -> ""Non"" dreifach durchgestrichen und darüber ""aut"" eingetragen, sehr ähnlich der Korrektur in Weimar, keine in Hannover
S. 68: Korrektur ""i"" bei ""ti fuerint"", der Korrektur in Weimar sehr ähnlich, Hannover erneut optisch abweichend
S. 103: Korrektur ""im"" aus ""ini- / mica"", ""n"" und i"" werden mit einem Bogen zu ""m"", der i-Punkt ist mit einem zweiten Strich getilgt ; hier keine Korrekturen in Weimar und Hannover (vgl. Anhang, Weimarer Digitalisat)
S. 167: Unterstreichung ""(referente Hogone Grotio)""

Die Korrekturen sind stets in schwarzer Tinte ausgeführt, die Unterstreichungen auf fol. *5r und S. 167 sind in brauner Tinte ausgeführt. ","Unser Exmeplar 44 Phys. 2° findet sich auf Seite 1.000 im Bücherradkatalog und gehörte bereits im Oktober 1626 zur Büchersammlung von Herzog August (1579-1666). Dieser hat zwischen 1625 und 1627 seine bis dahin vorhandene Sammlung in einem Gesamtkatalog erfasst, der nach erster Beendigung 1627 als Zugangsbuch bis über Augusts Tod hinaus ergänzt und fortgeführt wurde. Ein genaueres Zugangsdatum ist nicht ermittelbar. Seit den 1640er Jahren befindet sich der Band vor Ort in Wolfenbüttel, nachdem Herzog August nach mehreren Jahren Wartezeit 1644 das Residenzschloss beziehen konnte.

In den ausgewerteten historischen Ausleihbüchern von 1664 bis 1806 konnte ich nur eine Entleihung des Bandes ermitteln.

Am 24. Februar 1676, also diese Woche Donnerstag vor genau 346 Jahren, wurde das Buch vom Küchenmeister und späteren Hochfürstlich Braunschweigisch-Lüneburgischen Haushofmeister Siegmund Georg Schöps (22.04.1632-17.04.1699) entliehen. Am gleichen Tag wurde ihm auch der folgende Band vorgelegt: https://opac.lbs-braunschweig.gbv.de/DB=2/XMLPRS=N/PPN?PPN=15103642X [Exemplar 8.2 Quod. (1)]

Es handelt sich um die ersten Entleihungen, die für Schöps belegbar sind. Bis 1696 hat er insgesamt zwölf Bände entliehen. Die Familie Schöps nutzte die herzogliche Bibliothek regelmäßig. Auch seine Ehefrau nimmt zwei Mal Einsicht in Handschriften (""gemalte Blumenbücher""). Der Sohn Rudolf Siegmund, Student in Helmstedt, entleiht innerhalb von zwei Jahren dreizehn Bände, das letzte nur wenige Wochen vor seinem Tod im Alter von 22 Jahren.",Yes,B
1770,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790,7,The New York Public Library,Gilbert 1600,35,https://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t18k75t8r,,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,,"Gilbert, De magnete, London 1600 - tipped in letter, but the copy itself is clean. ",,No,"inserted in the volume is a portrait of Gilbert engraved by Champ from an original portrait in the Bodleian library, Oxford, now lost. The engraving was extracted from S. & E. Harding's Biographica Mirror, 1796, vol. ii., p. 33.
tipped in letter, but the copy itself is clean. ",,Yes,A
1771,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791,7,The New York Public Library,Gilbert 1633,37,https://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t18k75t8r,,No,No,No,Yes,Yes,Yes,No,No,No,Yes,No,,,,No,"clean copy, no annotations",Signature of Fr. Arogoon title page,Yes,A
1813,0.05555555555555556,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.11111111111111112,0.11111111111111112,0.0,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.0,0.0,0.0,834,7,Sophia Rare Books,Gilbert 1600,35,https://www.abebooks.de/servlet/BookDetailsPL?bi=31339221136&searchurl=spo%3D30%26sortby%3D17%26tn%3DMagnete%26p%3D2%26an%3DGilbert%26sp%3D1&cm_sp=snippet-_-srp2-_-title1,,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,,"Although this book does appear with some regularity on the market, copies such as ours in fine condition and in untouched contemporary bindings are rare.
Bestandsnummer des Verkäufers 4577 ",,No,I have now submitted the form for Gilbert and upload images of the relevant pages. Also uploaded an additional file showing a few underlinings and a marginal correction. Didn't see anything else in this copy.,,Yes,B
